Folio,deleg,guard,id_guard,Esq,fecha_día,fecha_mes,fecha_año,hr_ini_h,hr_ini_m,hr_fin_h,hr_fin_m,F1,F2,lugaraplic,sexo,edad,edad_calc,parentf,parent,razoncui_e,razoncui_r,edadnino_años,edadnino_meses,sexonino,sala,discap,sat1,sat1_motg_1,sat1_motg_2,sat1_motg_3,requins,solinsc,noincint,tramit,motdifinsc,cartdes,tmpoingr,platica,filtroen,asistllegada,revpañal,revdesp,revunas,huecrede,revaytec,trato2,trato2_motg,trato1,motmalt,menuf,menu,acualimc,razondesal,alimcasa,alimcasamot,nutricionf,nutricion2,nutricion,lactm1a,lactm3a,lactm3b,lacnoraza,lactm4a,lactm4b,vacunas,valmed2m,medpart,motpart,retdesa,refumf,broguar,broinfo,trasurg,infurg,segurg,medidaseg,medidaseg2_1,medidaseg2_2,medidaseg2_3,mecpar,vigilante,limpguard,motlimpg,instaguard,calmant_1,calmant_2,calmant_3,tiempo,desling,desmot,desocon,conact,actadec,tematnycf,tematnyc,juntas,temjunt_1,temjunt_2,temjunt_3,comunic5med,asisdiainf,asishorinf_h,asishorinf_m,comunic6_1,comunic6_2,comunic6_3,preesc,recpree_2,consjpadres,dentrega,informe,infoinci,limpsalida,limpsalida2,huecreds,entrman,tipident,necehorar,sathorar_ini_h,sathorar_ini_m,sathorar_fin_h,sathorar_fin_m,razon_1,razon_2,razon_3,sat2,expecserv,actserv,recomen,motrecomen,recomserv_1,recomserv_2,recomserv_3,atnpref,atnpref2_a,corrup1,corrup4_1,corrup4_2,corrup4_3,escolar,fecha,entidad,id_guardería,CveDelegación,Delegación,NombredelaGuardería,BeneficiariosMarzo2022,Guardería,TipoGuard,estrato,MOSBenef,FE_FinalNR
169887226,31,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",1335,1,4,7,2022,16,2,16,14,1,1,1,1,27, ,1,2, , ,2,11,2,6,2,2, , , ,1,1,7,2, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,6, , ,1,2,2, ,2, ,1,1,2, , ,1,11,2,5,1,1,1, ,1, , , ,4,1,1,1,1,1,1,4,1,4,1, ,4,5,16,0,5, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,1,2, ,10,2,1,1, ,13, , ,1,2,2, , , ,8,2022-07-04,29,1335,31,Tlaxcala,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",132,U-0388,1,1,.23321554770318,12.344468192867
169887676,31,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",1335,1,4,7,2022,16,15,16,25,1,1,1,1,27, ,2,2, , ,3,0,2,7,2,1, , , ,2,2, ,2, ,1,2,1,6,1,1,1,1,1, ,1, ,1, ,1,2,1, ,1, ,2, , ,4,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,1,2,10, ,1,1,1, ,2, , , ,2,1,1,1,1,1,1,5,2, , , ,2,8,15,0,9, , ,2,2,2,6,1,1,1,1,1,1,2,1, , , , ,9, , ,9,4,1,1, ,995, , ,2,2,2, , , ,7,2022-07-04,29,1335,31,Tlaxcala,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",132,U-0388,1,1,.23321554770318,12.344468192867
169887704,31,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",1335,1,4,7,2022,16,15,16,25,2,1,1,1,36, ,2,2, , ,2,11,2,6,2,2, , , ,1,1,8,2, ,1,3,1, , , , , , , ,2, ,2, ,1,1,1, ,1, ,2, , ,4,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,1,9, , ,2,1,2, ,2, , , ,1,1,1,1,1,1,1,10, , , , ,3,5,10,0,9, , ,2,2,2,6,1,1,1,1,1,1,2,1, , , , ,1, , ,8,2,2,2, ,11, , ,2,2,2, , , ,9,2022-07-04,29,1335,31,Tlaxcala,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",132,U-0388,1,1,.23321554770318,13.4694415420127
169888734,31,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",1335,1,4,7,2022,16,36,16,49,2,1,1,1,31, ,2,2, , ,2,5,1,5,2,2, , , ,2,2, ,2, ,1,7,1, , , , , , , ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,5, , ,1,1,2, ,2, ,2, ,2, , ,1,1,7, ,2,1,2, ,2, , , ,3,1,1,1,1,1,1,1,1,9, , ,11,2,15,0,9, , ,1,1,1,5,1,1,1,1,1,1,997,1, , , , ,1, , ,10,3,1,1, ,22, , ,2,2,2, , , ,8,2022-07-04,29,1335,31,Tlaxcala,"Grupo Sepersa, Servicios Educativos y Recreativos Pérez Ramírez, S.A. de C.V.",132,U-0388,1,1,.23321554770318,12.344468192867
169528625,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,6,49,7,3,1,1,1,1,44, ,2,3,2,2,2,0,2,4,2,2, , , ,2,2, ,2, ,1,6,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,5, ,1, , ,4,1,1,2, ,2, ,1,1,2, , ,1,1, , ,99,1,1, ,1, , , ,3,1,1,1,2, ,2, , , , , ,11,8,9,0,2,1, ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,1, , ,10,2,2,1, ,995, , ,2,2,2, , , ,6,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.38505689110251
169528937,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,0,7,12,1,1,1,1,31, ,1,2, , ,0,10,2,2,2,1, , , ,1,2, ,2, ,1,4,1,6,1,1,1,2,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,5, , ,1,1,2, ,2, ,2, ,2, , ,1,10,6, ,2,1,1, ,1, , , ,1,2,1,1,1,1,1,1, , , , ,1,5,15,0,2, , ,2,1,2,6,2,4,1,1,1,1,2,1, , , , ,2, , ,10,2,1,1, ,9, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169529121,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,6,53,7,19,1,1,1,1,34, ,2,2, , ,0,9,2,2,2,2, , , ,1,2, ,2, ,99,2,1,6,1,1,1,2,1, ,1, ,2, ,1,1,1, ,1, ,1,1,1,1,3, ,10, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,2,1,1, ,1, , , ,1,1,1,1,2, ,2, , , , , ,999,7,16,0,999, , ,2,2,2,6,2,2,1,1,1,1,2,1, , , , ,9, , ,5,1,1,2, ,999, , ,2,2,2, , , ,3,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169529139,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,3,7,20,1,1,1,1,36, ,2,2, , ,3,6,1,8,2,2, , , ,1,1,6,2, ,1,4,1,6,1,1,1,1,1, ,1, ,2, ,1,2,2,4,1, ,2, , ,4,1, , ,4, ,1,2,2, ,1,2,2, ,2, , ,1,9,6,1,1,1,1, ,2, , , ,4,1,1,1,1,1,1,13,2, , , ,4,6,9,0,5,4, ,1,1,2,6,2,2,2,2,1,2,3,1, , , , ,6, , ,9,2,2,1, ,12,1, ,99,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.38505689110251
169529433,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,18,7,28,1,1,1,1,34, ,1,2, , ,3,0,1,7,2,1, , , ,3,1,4,2, ,1,99,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,7, , , , , ,1,1,2, ,2, ,2, ,2, , ,1,4,9, ,2,1,2, ,2, , , ,4,1,1,1,1,1,1,999,1,999, , ,4,1,15,0,999, , ,1,1,2,6,1,4,1,1,1,1,2,1, , , , ,4, , ,10,2,2,1, ,999, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169529759,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,21,7,36,1,1,1,1,41, ,2,2, , ,3,0,2,7,2,1, , , ,1,2, ,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,7, , , , , ,1,1,2, ,2, ,2, ,2, , ,1,11,7, ,1,1,1, ,1, , , ,5,1,1,1,1,1,1,5,1,10,1, ,4,5,17,0,999, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,4,6, ,10,2,1,1, ,995, , ,2,2,2, , , ,8,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.38505689110251
169529799,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,27,7,38,1,2,1,2,42, ,2,1, , ,0,10,1,99,2,1, , , ,6, , , , , , , ,6,1,1,1,1,1, ,1, ,1, ,1,99,1, ,1, ,2, , ,1,2, ,5, , ,3,1,2, ,2, ,2, ,2, , ,1,2,18, ,1,1,1, ,1, , , ,1,2,1,1,1,1,1,5, , , , ,11,5,7,0,5, , ,2,1,2, , , , , , , , ,1, , , , ,6, , ,10,3,1,1, ,995, , ,2,2,2, , , ,5,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.37548853873
169529973,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,32,7,43,1,1,1,1,63, ,1,3,2,2,1,6,2,5,2,1, , , ,1,1,13,2, ,1,4,1,6,1,1,1,1,1, ,1, ,1, ,1,2,1, ,1, ,2, , ,5, ,1, , ,4,1,1,2, ,2, ,2, ,2, , ,1,14, , ,2,1,1, ,2, , , ,2,1,1,1,1,1,1,15, , , , ,4,1,10,0,999, , ,1,2,2,6,5,2,1,1,1,1,2,1, , , , ,1, , ,10,1,1,1, ,999, , ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.48946236046495
169530187,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,36,7,50,1,1,1,1,42, ,2,2, , ,3,0,2,8,2,2, , , ,1,1,7,2, ,1,5,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,1,3, ,5, , ,1,1,2, ,2, ,2, ,1,1,1,1,18,8, ,1,1,1, ,1, , , ,3,1,1,1,1,1,1,10,2, , , ,3,5,18,0,4, , ,1,1,2,99, , , , , , , ,1, , , , ,6, , ,9,2,2,1, ,11, , ,2,2,2, , , ,8,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.38505689110251
169530463,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,47,7,58,1,1,1,1,31, ,2,2, , ,2,0,1,2,2,2, , , ,2,2, ,2, ,1,3,1,6,2,97,97,1,1, ,2, ,2, ,1,1,1, ,1, ,2, , ,7, , , , , ,1,1,2, ,2, ,1,1,2, , ,1,2, , ,2,1,2, ,1, , , ,2,1,1,1,2, ,2, ,2, , , ,2,5,17,0,5,4, ,2,2,2,6,1,2,1,2,1,1,2,1, , , , ,6, , ,8,1,2,1, ,995, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169530824,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,7,52,8,7,1,1,1,1,19, ,1,4,2,2,2,0,2,6,2,1, , , ,999,99, , , ,1,99,99,6,1,1,1,1,1, ,2, ,1, ,1,1,1, ,1, ,2, , ,2,2, ,999, , ,1,1,2, ,2, ,1,1,2, , ,1,8, , ,1,1,1, ,1, , , ,3,1,1,1,1,1,1,3, , , , ,4,5,16,0,11, , ,2,1,2,6,1,2,1,1,1,1,1,1, , , , ,1,2, ,10,1,1,2, ,20, , ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.69491161953801
169531489,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,8,13,8,26,1,2,1,1,33, ,2,2, , ,1,10,1,4,2,1, , , ,2,2, ,1, ,1,4,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,3,2, ,4, , ,1,1,2, ,2, ,1,1,2, , ,1,11,2,7,2,1,1, ,1, , , ,3,1,1,1,1,1,1,1,2, , , ,11,2,18,0,999, , ,1,1,2, , , , , , , , ,1, , , , ,7, , ,10,2,1,1, ,5, , ,2,2,2, , , ,8,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169531505,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,8,15,8,27,1,1,1,1,29, ,1,2, , ,3,6,2,8,2,1, , , ,1,1,8,2, ,1,1,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,4, ,1,1,2, ,2, ,2, ,2, , ,1,6, , ,1,1,1, ,1, , , ,4,1,1,1,1,1,1,4,2, , , ,4,5,17,0,999, , ,1,1,2,6,1,4,1,1,1,1,2,1, , , , ,6, , ,10,2,1,1, ,999, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169531655,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,8,20,8,30,1,2,1,2,31, ,2,1, , ,2,0,1,5,2,1, , , ,3,1,9,1, ,1,2,1,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,2,6,2, , ,3,2, ,8, , ,1,1,2, ,2, ,2, ,2, , ,1,6, , ,99,1,1, ,1, , , ,1,1,1,1,99, ,1,1, , , , ,11,8,16,0,9, , ,2,2,1, , , , , , , , ,1, , , , ,1,2, ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.92652550445369
169534748,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,9,25,9,38,1,1,1,2,31, ,1,1, , ,0,7,2,2,2,2, , , ,3,1,6,2, ,1,4,1,6,1,1,1,1,1, ,2, ,1, ,1,1,1, ,1, ,2, , ,5, ,2,6, , ,1,1,2, ,2, ,1,1,2, , ,1,10, , ,1,1,2, ,2, , , ,1,1,1,1,1,1,1,4, , , , ,11,1,7,0,999, , ,1,1,1,6,1,4,1,1,1,1,2,1, , , , ,4, , ,9,2,2,1, ,22, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.92652550445369
169535748,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,9,47,10,3,1,1,1,2,41, ,2,1, , ,3,0,2,8,2,1, , , ,6, , , , , , , ,5,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,2,2, ,6, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,1,1,1, ,1, , , ,4,1,1,1,1,1,1,1,2, , , ,11,3,10,0,23, , ,1,1,2,5,1,1,1,1,1,1,3,1, , , , ,2, , ,10,2,1,1, ,20, , ,2,2,2, , , ,8,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.37548853873
169535918,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,9,55,10,7,1,1,1,1,34, ,2,2, , ,1,0,2,3,2,1, , , ,14,2, ,2, ,1,1,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,5, , ,1,1,2, ,2, ,2, ,2, , ,1,2,7, ,1,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,4,1,16,0,2, , ,1,1,2,3,1,1,1,1,1,1,1,1, , , , ,1, , ,10,2,1,1, ,995, , ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169536730,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,10,12,10,23,1,1,1,1,27, ,1,2, , ,0,8,2,2,2,1, , , ,2,2, ,2, ,1,3,1,6,1,1,1,1,1, ,2, ,1, ,1,2,1, ,1, ,2, , ,5, ,2,6, , ,1,1,2, ,2, ,2, ,2, , ,1,2, , ,1,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,4,1,9,0,10, , ,2,2,2,6,4,4,1,1,1,1,2,1, , , , ,1, , ,9,2,1,1, ,28, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169538147,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,10,37,10,50,1,1,1,1,22, ,2,2, , ,2,6,2,5,2,1, , , ,2,1,8,2, ,1,1,1,6,1,1,1,1,1, ,2, ,1, ,1,1,1, ,1, ,1,1,1,1,2, ,10, , ,1,2,2, ,2, ,2, ,2, , ,1,5,4,12,1,1,1, ,1, , , ,1,1,1,1,1,1,1,5, , , , ,4,5,17,0,2, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,6, , ,10,1,1,1, ,16, , ,1,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.69491161953801
169540120,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,11,12,11,24,1,1,1,2,35, ,2,1, , ,3,0,1,8,2,1, , , ,1,1,6,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,99,1, ,2,6,2, , ,1,2, ,9, , ,1,1,2, ,2, ,2, ,2, , ,1,2,7, ,2,1,1, ,1, , , ,5,1,1,1,1,1,1,2,2, , , ,2,5,15,0,9, , ,2,1,2,3,1,1,1,1,1,1,2,1, , , , ,20, , ,10,2,1,1, ,995, , ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.37548853873
169542768,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,11,54,12,6,1,2,1,1,45, ,1,2, , ,0,8,2,4,2,1, , , ,4,2, ,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,12, , ,1,1,2, ,2, ,2, ,2, , ,2, , , ,1,1,1, ,1, , , ,1,2,2,2,2, ,1,999, , , , ,11,1,8,0,15, , ,1,1,2, , , , , , , , ,1, , , , ,2, , ,10,99,1,2, ,999, , ,2,2,2, , , ,5,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.87739319941541
169544717,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,12,23,12,36,1,1,1,1,32, ,1,2, , ,3,0,2,8,2,1, , , ,2,2, ,2, ,1,3,1,5,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,2,1, , ,4, ,1,1,2, ,2, ,2, ,2, , ,1,1,6,2,2,1,1, ,1, , , ,5,1,1,1,1,1,1,13,1,4, , ,4,1,9,0,9, , ,1,1,1,6,1,1,1,1,1,1,2,1, , , , ,6,1, ,10,2,1,1, ,995, , ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169545423,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,12,38,12,49,1,1,1,2,37, ,2,1, , ,0,3,2,1,2,2, , , ,2,2, ,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,5, ,1, , ,4,99,1,2, ,2, ,2, ,2, , ,1,8,10, ,2,1,1, ,1, , , ,1,1,1,1,1,1,1,1, , , , ,4,6,15,0,24, , ,1,1,1,6,1,1,1,1,1,1,997,1, , , , ,5, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.37548853873
169549124,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,13,39,13,52,1,1,1,1,27, ,1,2, , ,2,0,2,6,2,1, , , ,2,2, ,2, ,1,7,1,6,2,97,1,4,1, ,2, ,2, ,1,1,1, ,2,6,2, , ,3,2, ,7, , ,1,1,2, ,2, ,2, ,2, , ,1,8, , ,1,1,1, ,2, , , ,1,1,2,2,2, ,2, , , , , ,4,5,8,0,999, , ,1,1,2,6,1,5,1,2,1,4,2,1, , , , ,2, , ,9,5,2,1, ,1, , ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169549873,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,13,54,14,7,1,1,1,1,37, ,2,2, , ,3,0,1,7,2,1, , , ,1,1,15,2, ,1,3,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,2, ,1,2,2, ,2, ,2, ,2, , ,1,6, , ,2,1,2, ,2, , , ,4,1,1,1,1,1,1,2,2, , , ,5,5,15,0,9, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,2, , ,10,2,1,1, ,34, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.38505689110251
169551793,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,14,36,14,51,1,1,1,1,33, ,2,2, , ,3,0,1,8,2,2, , , ,1,1,6,2, ,1,6,1,6,1,1,1,1,1, ,2, ,2, ,1,1,1, ,2,6,2, , ,1,2, ,7, , ,1,2,2, ,2, ,2, ,2, , ,1,2,6,7,1,1,99, ,2, , , ,4,1,1,1,1,1,1,11,2, , , ,4,5,14,0,3, , ,1,1,2,6,6,5,1,1,1,1,2,2,6,40,20,0,7, , ,9,2,2,1, ,20,17, ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169552734,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,15,0,15,13,1,1,1,1,35, ,2,2, , ,1,10,2,4,2,2, , , ,5,2, ,2, ,1,4,1,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,8, , ,1,1,2, ,2, ,1,1,2, , ,1,6,7, ,2,1,2, ,2, , , ,2,1,1,1,1,1,1,1,2, , , ,11,2,12,0,9, , ,2,1,2,6,1,1,1,1,1,1,3,1, , , , ,9, , ,8,2,2,2, ,1, , ,1,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.38505689110251
169553274,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,15,13,15,24,1,1,1,1,34, ,2,2, , ,3,0,1,8,2,1, , , ,1,2, ,2, ,1,6,1,6,2,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,7, , , , , ,1,2,2, ,2, ,2, ,2, , ,1,2, , ,2,1,2, ,2, , , ,4,1,1,1,1,1,1,999,2, , , ,4,1,18,0,9, , ,1,1,2,6,1,1,1,1,1,1,2,1, , , , ,2, , ,10,2,1,1, ,995, , ,2,2,2, , , ,8,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169553807,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,15,25,15,35,1,1,1,2,36, ,2,1, , ,2,8,2,4,2,1, , , ,6, , , , , , , ,6,1,1,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,2, ,8, , ,1,2,2, ,2, ,2, ,2, , ,1,22, , ,1,1,1, ,1, , , ,2,2,1,1,1,1,1,10,1,13, , ,8,6,16,0,999, , ,2,2,2,6,1,5,1,1,1,1,2,1, , , , ,2, , ,10,1,1,1, ,995, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.37548853873
169555322,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,15,59,16,11,1,1,1,1,31, ,2,2, , ,2,8,1,6,2,1, , , ,2,2, ,1, ,1,4,1,6,1,1,1,1,1, ,2, ,1, ,1,1,1, ,1, ,2, , ,4,1, , ,4, ,1,2,2, ,2, ,2, ,2, , ,1,2,1,6,1,1,1, ,2, , , ,3,1,1,1,1,1,1,1,2, , , ,4,3,8,0,9, , ,2,2,2,3,2,1,1,1,1,1,2,1, , , , ,6, , ,10,2,2,1, ,10, , ,2,2,2, , , ,7,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.93529470406395
169556672,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,16,22,16,36,2,1,1,2,74, ,2,3,1,1,3,6,2,8,2,1, , , ,6, , , , , , , , , , , , , , ,1, ,99, ,1,2,1, ,2,5,2, , ,4,2, ,5, , ,2,2,2, ,2, ,2, ,2, , ,2, , , ,2,1,2, ,2, , , ,3,2,1,1,2, ,2, , , , , ,6,5,16,0,18, , ,1,1,2,6,5,2,2,2,1,1,3,1, , , , ,5, , ,10,2,2,1, ,9, , ,2,2,2, , , ,8,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,5.69695036999227
169558434,32,Guardería Ordinaria G - 0001 Veracruz,1341,2,27,6,2022,17,5,17,16,1,1,1,2,33, ,2,1, , ,3,0,1,7,2,1, , , ,1,1,7,2, ,1,99,1,6,1,97,1,1,1, ,1, ,1, ,1,1,1, ,1, ,2, , ,1,1, , ,4, ,1,2,2, ,2, ,2, ,2, , ,1,2, , ,1,1,1, ,1, , , ,4,1,1,1,1,1,1,1,2, , , ,4,3,17,0,9, , ,1,1,1,6,1,1,99,1,1,1,3,1, , , , ,1, , ,10,2,1,1, ,995, , ,2,2,2, , , ,9,2022-06-27,30,1341,32,Veracruz Norte,Guardería Ordinaria G - 0001 Veracruz,116,G-0001,2,1,.659090909090909,4.92652550445369
